Symbol,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-28
A298690,매출액(원),"350,981,042,000","377,963,857,100","442,997,246,050","561,656,710,940","653,567,218,540",,
A298690,영업이익(원),"20,490,768,000","35,861,497,970","35,851,822,220","34,472,392,680","20,554,179,320",,
A298690,지배주주순이익(원),"17,476,085,000","28,750,761,230","28,521,814,450","28,463,701,890","20,294,183,970",,
A298690,총자본(원),"73,677,773,000","93,181,024,780","103,289,339,350","122,165,732,180","152,296,942,000",,
A298690,총부채(원),"66,591,557,000","79,115,909,150","103,326,007,320","146,329,267,060","150,402,815,340",,
A298690,자본금(원),"50,000,000,000","50,000,000,000","50,000,000,000","50,000,000,000","52,070,000,000",,
A298690,이익잉여금(원),"23,677,773,000","43,181,024,780","65,259,339,350","89,093,086,260","102,201,177,360",,
A298690,영업활동으로인한현금흐름(원),"46,343,133,000","35,570,583,530","46,366,803,120","66,388,995,210","25,026,162,510",,
A298690,투자활동으로인한현금흐름(원),"-41,147,674,000","-22,527,588,540","-27,894,983,470","-66,264,190,130","-14,242,755,940",,
A298690,"수정DPS(보통주,현금)(원)",0.00,0.00,0.00,,100.00,,
A298690,수정주가(원),,,,,"6,090","5,890","5,230"
A298690,상장주식수 (보통+우선)(주),,,,,"52,070,000","52,070,000","52,070,000"
A183190,매출액(원),"399,628,963,630","417,862,481,080","424,885,285,240","439,388,028,660","390,702,641,870",,
A183190,영업이익(원),"54,842,108,510","58,008,617,980","56,975,798,770","53,220,127,160","79,193,662,570",,
A183190,지배주주순이익(원),"38,925,572,430","43,795,528,700","41,325,971,860","55,176,798,380","15,307,854,930",,
A183190,총자본(원),"588,831,826,570","626,632,952,150","664,842,263,330","697,306,633,980","785,942,840,120",,
A183190,총부채(원),"205,910,862,100","182,684,468,070","185,690,325,520","209,074,122,360","1,142,768,344,340",,
A183190,자본금(원),"16,479,045,000","16,479,045,000","16,479,045,000","16,479,045,000","19,479,045,000",,
A183190,이익잉여금(원),"41,271,871,070","79,216,549,080","120,242,967,220","170,578,398,500","190,983,746,810",,
A183190,영업활동으로인한현금흐름(원),"59,448,605,290","64,088,005,310","72,374,961,330","56,811,390,050","89,319,576,780",,
A183190,투자활동으로인한현금흐름(원),"-48,131,775,170","-24,744,832,690","-56,943,668,820","-31,157,995,270","-335,355,382,900",,
A183190,"수정DPS(보통주,현금)(원)","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",,
A183190,수정주가(원),"119,449","97,526","71,473","110,000","103,500","76,000","69,900"
A183190,상장주식수 (보통+우선)(주),"3,295,809","3,295,809","3,295,809","3,295,809","3,895,809","3,895,809","3,895,809"
A290650,매출액(원),,"8,999,068,630","11,821,737,960","17,900,842,820","20,823,970,830",,
A290650,영업이익(원),,"1,123,018,590","2,073,104,220","4,871,555,360","5,477,317,710",,
A290650,지배주주순이익(원),,"1,202,060,750","1,981,143,890","3,753,072,950","5,207,676,910",,
A290650,총자본(원),,"3,912,952,050","10,019,755,740","16,812,870,930","52,799,430,430",,
A290650,총부채(원),,"5,198,216,840","5,640,935,990","3,677,601,720","4,579,460,100",,
A290650,자본금(원),,"1,267,750,000","1,317,750,000","1,492,750,000","3,617,166,000",,
A290650,이익잉여금(원),,"2,533,202,050","4,550,912,780","8,445,828,260","13,654,348,000",,
A290650,영업활동으로인한현금흐름(원),,"-1,327,717,960","-185,353,570","3,818,116,810","3,845,774,820",,
A290650,투자활동으로인한현금흐름(원),,"-452,874,820","-4,211,972,170","-625,304,170","-16,764,055,820",,
A290650,"수정DPS(보통주,현금)(원)",,,,,,,
A290650,수정주가(원),,,,,"19,650","25,600","37,000"
A290650,상장주식수 (보통+우선)(주),,,,,"7,234,332","7,359,332","7,359,332"
A097780,매출액(원),"275,785,692,800","220,073,272,330","111,541,535,120","118,507,794,120","83,404,331,280",,
A097780,영업이익(원),"-4,398,793,490","-13,920,200,140","-3,384,439,800","11,280,513,430","12,206,028,150",,
A097780,지배주주순이익(원),"-13,902,667,000","-42,839,512,000","-3,986,087,440","7,844,283,480","7,272,134,470",,
A097780,총자본(원),"119,234,669,290","76,367,846,460","100,814,588,600","137,097,495,550","236,747,537,680",,
A097780,총부채(원),"59,372,055,660","60,318,246,380","82,413,503,140","60,651,761,870","104,960,267,090",,
A097780,자본금(원),"9,058,790,000","9,058,790,000","12,159,395,500","29,915,145,600","44,187,654,800",,
A097780,이익잉여금(원),"98,972,205,950","55,945,756,530","52,165,871,590","60,061,569,860","66,942,931,860",,
A097780,영업활동으로인한현금흐름(원),"19,153,652,570","-3,624,968,100","18,797,449,200","16,980,052,740","16,056,790,960",,
A097780,투자활동으로인한현금흐름(원),"-33,414,900,770","-6,523,529,780","-34,789,235,970","-29,417,133,140","-98,242,235,340",,
A097780,"수정DPS(보통주,현금)(원)",,,,,,,
A097780,수정주가(원),951,566,"1,301","1,180","1,005","1,300","1,165"
A097780,상장주식수 (보통+우선)(주),"18,117,580","18,117,580","21,318,791","149,575,728","220,938,274","231,862,289","232,929,770"
A023160,매출액(원),"271,572,718,960","274,492,534,660","244,778,890,100","184,151,389,020","158,648,381,680",,
A023160,영업이익(원),"12,102,724,430","17,890,363,410","3,664,851,960","4,496,693,000","4,031,117,000",,
A023160,지배주주순이익(원),"8,839,454,460","15,861,306,200","7,920,476,320","-16,226,021,000","10,057,975,610",,
A023160,총자본(원),"412,984,183,540","429,179,606,510","435,294,359,110","419,171,424,440","427,996,759,540",,
A023160,총부채(원),"53,640,610,330","50,659,933,420","39,437,237,410","34,838,915,760","32,988,061,980",,
A023160,자본금(원),"12,875,000,000","13,250,000,000","13,250,000,000","13,250,000,000","13,250,000,000",,
A023160,이익잉여금(원),"378,537,751,750","394,540,620,970","400,863,840,790","384,741,034,740","390,838,950,820",,
A023160,영업활동으로인한현금흐름(원),"-17,799,299,450","19,350,764,680","42,297,005,980","17,133,762,990","5,591,106,140",,
A023160,투자활동으로인한현금흐름(원),"12,861,308,530","-5,454,188,940","-13,782,586,950","-29,129,080,530","-1,404,947,080",,
A023160,"수정DPS(보통주,현금)(원)",0.00,100.00,50.00,50.00,75.00,,
A023160,수정주가(원),"11,500","9,290","8,290","12,050","11,700","10,200","10,200"
A023160,상장주식수 (보통+우선)(주),"25,750,000","26,500,000","26,500,000","26,500,000","26,500,000","26,500,000","26,500,000"
A016590,매출액(원),"231,528,708,380","227,669,016,140","220,230,482,510","317,852,082,020","322,765,575,060",,
A016590,영업이익(원),"25,112,196,020","8,297,743,780","8,244,561,150","28,760,715,470","116,632,087,120",,
A016590,지배주주순이익(원),"16,571,546,490","-21,419,097,960","15,585,209,040","27,336,770,940","79,282,354,950",,
A016590,총자본(원),"274,123,155,250","253,997,792,550","264,923,438,570","415,555,377,220","506,486,569,840",,
A016590,총부채(원),"127,657,599,300","121,617,688,610","97,813,788,010","310,212,038,700","240,285,797,500",,
A016590,자본금(원),"18,329,065,000","19,346,185,000","19,346,185,000","20,148,910,000","20,148,910,000",,
A016590,이익잉여금(원),"229,374,047,070","206,513,419,040","221,749,766,930","248,315,306,040","325,421,520,890",,
A016590,영업활동으로인한현금흐름(원),"41,894,838,320","20,637,713,420","-1,880,244,350","19,125,410,860","137,275,757,670",,
A016590,투자활동으로인한현금흐름(원),"-33,680,815,490","8,173,791,000","-10,667,753,290","-59,757,723,490","-65,746,678,830",,
A016590,"수정DPS(보통주,현금)(원)",375.00,,,375.00,750.00,,
A016590,수정주가(원),"33,700","25,400","24,300","34,850","59,300","59,500","67,000"
A016590,상장주식수 (보통+우선)(주),"3,665,813","3,869,237","3,869,237","3,993,085","4,029,782","4,029,782","4,029,782"
A052710,매출액(원),"163,592,533,050","279,226,777,380","266,596,339,630","288,584,654,370","232,516,205,770",,
A052710,영업이익(원),"2,553,819,530","21,521,329,870","28,986,365,650","40,890,159,270","11,287,302,260",,
A052710,지배주주순이익(원),"-2,296,173,540","15,620,108,370","16,341,937,370","25,331,267,540","7,117,362,370",,
A052710,총자본(원),"127,799,285,540","150,608,785,700","164,915,699,280","191,797,582,680","197,403,582,690",,
A052710,총부채(원),"191,637,327,420","208,404,779,000","189,323,916,130","202,351,312,810","198,390,180,110",,
A052710,자본금(원),"4,871,703,000","4,871,703,000","4,871,703,000","4,871,703,000","4,871,703,000",,
A052710,이익잉여금(원),"77,451,288,830","92,771,717,280","110,583,758,530","136,136,484,420","143,428,197,680",,
A052710,영업활동으로인한현금흐름(원),"5,667,161,420","39,480,953,660","33,108,321,360","31,597,456,060","22,291,247,390",,
A052710,투자활동으로인한현금흐름(원),"-31,149,335,740","-10,615,939,800","-26,092,765,850","-21,843,208,580","-44,458,342,180",,
A052710,"수정DPS(보통주,현금)(원)",,,,,,,
A052710,수정주가(원),"14,200","21,100","21,950","49,300","18,000","29,650","27,700"
A052710,상장주식수 (보통+우선)(주),"9,743,406","9,743,406","9,743,406","9,743,406","9,743,406","9,743,406","9,743,406"
A011690,매출액(원),"137,134,398,270","127,936,189,790","97,923,870,460","112,119,451,250","91,081,443,410",,
A011690,영업이익(원),"3,438,110,000","4,219,797,410","-4,787,260,160","-3,234,740,050","-18,409,621,840",,
A011690,지배주주순이익(원),"300,782,290","1,617,386,690","-5,113,503,760","4,108,937,320","-29,972,348,840",,
A011690,총자본(원),"37,585,736,410","38,815,999,130","58,911,684,410","126,255,832,340","107,450,349,470",,
A011690,총부채(원),"67,877,169,020","58,231,072,620","43,174,065,500","75,799,029,160","86,735,788,630",,
A011690,자본금(원),"18,686,170,000","18,686,170,000","23,072,134,500","26,166,077,500","28,275,801,000",,
A011690,이익잉여금(원),"4,558,367,750","5,752,238,070","635,538,880","4,914,449,570","-20,577,363,510",,
A011690,영업활동으로인한현금흐름(원),"3,137,787,010","14,899,284,700","3,065,166,990","-3,887,379,810","-2,094,917,060",,
A011690,투자활동으로인한현금흐름(원),"-1,479,837,000","-2,862,921,600","-15,573,453,290","-25,632,166,050","-29,915,618,160",,
A011690,"수정DPS(보통주,현금)(원)",,,,,,,
A011690,수정주가(원),"1,155","1,590","3,410","4,610","7,270","4,880","4,635"
A011690,상장주식수 (보통+우선)(주),"37,372,340","37,372,340","46,144,269","52,332,155","56,551,602","58,194,201","58,194,201"
A002150,매출액(원),"229,647,463,090","275,048,203,920","324,737,933,280","398,213,956,700","401,239,891,800",,
A002150,영업이익(원),"1,919,959,380","4,538,730,510","14,870,769,230","16,504,788,770","17,290,544,590",,
A002150,지배주주순이익(원),"3,052,709,760","17,789,816,580","1,263,247,860","11,713,711,640","13,795,377,000",,
A002150,총자본(원),"213,893,102,420","229,922,006,090","226,063,766,540","235,778,390,290","248,740,116,590",,
A002150,총부채(원),"119,727,861,460","83,500,587,330","82,450,178,660","92,816,390,560","127,182,187,330",,
A002150,자본금(원),"16,860,000,000","16,860,000,000","16,860,000,000","16,860,000,000","16,860,000,000",,
A002150,이익잉여금(원),"168,521,506,560","182,476,612,360","178,521,746,590","185,191,207,160","202,753,437,480",,
A002150,영업활동으로인한현금흐름(원),"2,735,678,540","13,833,864,250","9,709,150,330","11,516,087,500","28,701,403,610",,
A002150,투자활동으로인한현금흐름(원),"47,292,990","48,380,226,730","-2,391,210,890","-7,255,126,490","-6,956,788,250",,
A002150,"수정DPS(보통주,현금)(원)",100.00,150.00,170.00,190.00,220.00,,
A002150,수정주가(원),"4,310","4,290","4,885","4,945","8,650","8,930","7,990"
A002150,상장주식수 (보통+우선)(주),"33,720,000","33,720,000","33,720,000","33,720,000","33,720,000","33,720,000","33,720,000"
A078600,매출액(원),"49,604,707,940","37,904,903,560","48,840,325,520","71,998,264,180","80,559,314,260",,
A078600,영업이익(원),"326,559,380","-2,323,080,080","4,035,092,700","2,977,464,000","3,740,663,000",,
A078600,지배주주순이익(원),"-6,349,324,040","-4,802,753,210","706,297,510","-8,010,896,550","394,437,780",,
A078600,총자본(원),"42,354,677,810","53,031,324,340","58,471,290,460","54,461,578,060","83,582,537,150",,
A078600,총부채(원),"72,799,140,190","81,873,720,510","82,763,178,180","79,398,696,850","89,812,840,260",,
A078600,자본금(원),"4,550,511,500","4,740,642,500","6,629,622,500","7,275,612,500","7,647,414,500",,
A078600,이익잉여금(원),"17,849,441,310","13,046,688,100","13,752,985,600","5,742,089,060","6,136,526,830",,
A078600,영업활동으로인한현금흐름(원),"7,304,683,010","-1,090,733,360","4,120,711,720","934,095,850","2,593,611,490",,
A078600,투자활동으로인한현금흐름(원),"-14,731,454,210","-8,907,895,560","-6,856,446,230","-4,947,831,880","-15,942,806,710",,
A078600,"수정DPS(보통주,현금)(원)",,,,,0.00,,
A078600,수정주가(원),"4,089","4,073","4,400","14,500","17,500","17,800","18,500"
A078600,상장주식수 (보통+우선)(주),"9,101,023","9,481,285","11,151,285","14,551,225","14,551,225","14,551,225","14,551,225"
A222800,매출액(원),,"385,130,174,900","763,387,057,010","768,547,060,060","798,613,749,760",,
A222800,영업이익(원),,"19,462,720,280","40,216,878,290","33,804,624,900","30,762,770,650",,
A222800,지배주주순이익(원),,"10,403,746,510","29,137,349,830","15,909,059,580","4,983,406,580",,
A222800,총자본(원),,"154,893,993,170","179,184,443,660","214,748,126,630","214,570,818,420",,
A222800,총부채(원),,"393,454,703,640","422,000,279,170","513,408,749,350","598,778,410,340",,
A222800,자본금(원),,"10,972,707,500","11,163,203,500","12,173,292,000","12,173,292,000",,
A222800,이익잉여금(원),,"7,336,994,770","148,727,156,670","161,414,063,670","162,552,614,700",,
A222800,영업활동으로인한현금흐름(원),,"65,682,748,640","39,473,568,500","132,959,024,370","90,489,446,790",,
A222800,투자활동으로인한현금흐름(원),,"-15,768,121,780","-41,537,299,480","-60,856,761,100","-99,468,119,670",,
A222800,"수정DPS(보통주,현금)(원)",,260.00,200.00,265.00,160.00,,
A222800,수정주가(원),,"6,550","12,050","10,550","6,790","12,400","11,700"
A222800,상장주식수 (보통+우선)(주),,"21,945,415","22,326,407","22,752,959","22,752,959","22,752,959","22,752,959"
A243840,매출액(원),"78,225,672,770","66,698,590,120","90,111,747,820","108,293,927,500","156,531,203,530",,
A243840,영업이익(원),"5,458,673,180","1,976,542,950","7,108,163,290","9,945,733,830","14,132,765,260",,
A243840,지배주주순이익(원),"4,725,286,140","1,253,213,540","4,477,568,880","5,750,242,840","9,620,249,680",,
A243840,총자본(원),"39,841,059,670","40,995,115,550","45,887,585,900","69,755,418,510","83,940,191,500",,
A243840,총부채(원),"24,571,649,930","38,889,907,850","53,735,994,940","81,153,353,400","188,670,219,170",,
A243840,자본금(원),"13,021,164,000","13,021,164,000","13,021,160,000","16,379,207,500","16,379,207,500",,
A243840,이익잉여금(원),"23,236,414,690","24,278,101,760","29,165,135,030","34,856,114,490","42,850,412,330",,
A243840,영업활동으로인한현금흐름(원),"9,195,094,520","-999,774,420","17,333,355,940","9,551,488,780","5,117,014,980",,
A243840,투자활동으로인한현금흐름(원),"-15,775,173,770","-8,956,541,750","-21,642,333,670","-27,669,016,240","-79,364,371,830",,
A243840,"수정DPS(보통주,현금)(원)",,,,100.00,150.00,,
A243840,수정주가(원),,,,"23,500","35,900","38,350","40,400"
A243840,상장주식수 (보통+우선)(주),,,,"6,551,683","6,551,683","6,572,261","6,572,261"
A034950,매출액(원),"41,465,008,330","41,033,843,350","42,847,416,500","44,543,251,250","46,995,508,520",,
